month,bucket,bucket_type,tx_count
2018-02-01,350-600,sats,106402
2018-02-01,4-6,sats,714799
2018-02-01,40-50,sats,95272
2018-02-01,50-60,sats,195017
2018-02-01,6-9,sats,483082
2018-02-01,60-80,sats,203314
2018-02-01,600+,sats,114205
2018-02-01,80-100,sats,116186
2018-02-01,9-12,sats,239853
2018-02-01,$0,usd,325
2018-02-01,$0-$0.00005,usd,42
2018-02-01,$0.00005-$0.00008,usd,4252
2018-02-01,$0.00008-$0.0001,usd,9528
2018-02-01,$0.0001-$0.00015,usd,53758
2018-02-01,$0.00015-$0.0002,usd,8583
2018-02-01,$0.0002-$0.00025,usd,13963
2018-02-01,$0.00025-$0.0003,usd,20046
2018-02-01,$0.0003-$0.0004,usd,96714
2018-02-01,$0.0004-$0.0005,usd,292175
2018-02-01,$0.0005-$0.00065,usd,609616
2018-02-01,$0.00065-$0.0009,usd,282279
2018-02-01,$0.0009-$0.001,usd,84389
2018-02-01,$0.001-$0.0015,usd,244370
2018-02-01,$0.0015-$0.002,usd,189473
2018-02-01,$0.002-$0.003,usd,246245
2018-02-01,$0.003-$0.0045,usd,202551
2018-02-01,$0.0045-$0.007,usd,366316
2018-02-01,$0.007-$0.01,usd,578968
2018-02-01,$0.01-$0.15,usd,2045685
2018-02-01,$0.15+,usd,2554
2018-03-01,0,sats,233
2018-03-01,0-2,sats,91142
2018-03-01,100-130,sats,144765
2018-03-01,12-18,sats,391069
2018-03-01,130-170,sats,96351
2018-03-01,170-220,sats,39343
2018-03-01,18-24,sats,338389
2018-03-01,2-4,sats,324402
2018-03-01,220-350,sats,98772
2018-03-01,24-30,sats,566343
2018-03-01,30-40,sats,275368
2018-03-01,350-600,sats,41878
2018-03-01,4-6,sats,1333044
2018-03-01,40-50,sats,174163
2018-03-01,50-60,sats,193270
2018-03-01,6-9,sats,597007
2018-03-01,60-80,sats,81155
2018-03-01,600+,sats,49637
2018-03-01,80-100,sats,36928
2018-03-01,9-12,sats,817254
2018-03-01,$0,usd,233
2018-03-01,$0-$0.00005,usd,35
2018-03-01,$0.00005-$0.00008,usd,13536
2018-03-01,$0.00008-$0.0001,usd,41106
2018-03-01,$0.0001-$0.00015,usd,34124
2018-03-01,$0.00015-$0.0002,usd,91840
2018-03-01,$0.0002-$0.00025,usd,101575
2018-03-01,$0.00025-$0.0003,usd,90331
2018-03-01,$0.0003-$0.0004,usd,426822
2018-03-01,$0.0004-$0.0005,usd,766827
2018-03-01,$0.0005-$0.00065,usd,530781
2018-03-01,$0.00065-$0.0009,usd,653245
2018-03-01,$0.0009-$0.001,usd,306347
2018-03-01,$0.001-$0.0015,usd,485606
2018-03-01,$0.0015-$0.002,usd,248224
2018-03-01,$0.002-$0.003,usd,646718
2018-03-01,$0.003-$0.0045,usd,504686
2018-03-01,$0.0045-$0.007,usd,233783
2018-03-01,$0.007-$0.01,usd,136117
2018-03-01,$0.01-$0.15,usd,377105
2018-03-01,$0.15+,usd,1472
2018-04-01,0,sats,170
2018-04-01,0-2,sats,248617
2018-04-01,100-130,sats,332382
2018-04-01,12-18,sats,355569
2018-04-01,130-170,sats,95285
2018-04-01,170-220,sats,37762
2018-04-01,18-24,sats,360265
2018-04-01,2-4,sats,299519
2018-04-01,220-350,sats,84234
2018-04-01,24-30,sats,270046
2018-04-01,30-40,sats,245455
2018-04-01,350-600,sats,28988
2018-04-01,4-6,sats,1449242
2018-04-01,40-50,sats,252194
2018-04-01,50-60,sats,143853
2018-04-01,6-9,sats,435100
2018-04-01,60-80,sats,188559
2018-04-01,600+,sats,45830
2018-04-01,80-100,sats,71475
2018-04-01,9-12,sats,804186
2018-04-01,$0,usd,170
2018-04-01,$0-$0.00005,usd,9
2018-04-01,$0.00005-$0.00008,usd,59428
2018-04-01,$0.00008-$0.0001,usd,95766
2018-04-01,$0.0001-$0.00015,usd,96544
2018-04-01,$0.00015-$0.0002,usd,119769
2018-04-01,$0.0002-$0.00025,usd,94129
2018-04-01,$0.00025-$0.0003,usd,92212
2018-04-01,$0.0003-$0.0004,usd,715013
2018-04-01,$0.0004-$0.0005,usd,810846
2018-04-01,$0.0005-$0.00065,usd,332296
2018-04-01,$0.00065-$0.0009,usd,733642
2018-04-01,$0.0009-$0.001,usd,118826
2018-04-01,$0.001-$0.0015,usd,394283
2018-04-01,$0.0015-$0.002,usd,326808
2018-04-01,$0.002-$0.003,usd,407593
2018-04-01,$0.003-$0.0045,usd,368046
2018-04-01,$0.0045-$0.007,usd,304131
2018-04-01,$0.007-$0.01,usd,347669
2018-04-01,$0.01-$0.15,usd,331010
2018-04-01,$0.15+,usd,541
2018-05-01,0,sats,218
2018-05-01,0-2,sats,180851
2018-05-01,100-130,sats,263280
2018-05-01,12-18,sats,751870
2018-05-01,130-170,sats,78832
2018-05-01,170-220,sats,55901
2018-05-01,18-24,sats,770173
2018-05-01,2-4,sats,336180
2018-05-01,220-350,sats,66725
2018-05-01,24-30,sats,474805
2018-05-01,30-40,sats,346085
2018-05-01,350-600,sats,64827
2018-05-01,4-6,sats,1000508
2018-05-01,40-50,sats,207683
2018-05-01,50-60,sats,134462
2018-05-01,6-9,sats,414521
2018-05-01,60-80,sats,112326
2018-05-01,600+,sats,14632
2018-05-01,80-100,sats,46546
2018-05-01,9-12,sats,813815
2018-05-01,$0,usd,218
2018-05-01,$0-$0.00005,usd,17
2018-05-01,$0.00005-$0.00008,usd,61886
2018-05-01,$0.00008-$0.0001,usd,73233
2018-05-01,$0.0001-$0.00015,usd,48569
2018-05-01,$0.00015-$0.0002,usd,84082
2018-05-01,$0.0002-$0.00025,usd,161507
2018-05-01,$0.00025-$0.0003,usd,69861
2018-05-01,$0.0003-$0.0004,usd,323236
2018-05-01,$0.0004-$0.0005,usd,729746
2018-05-01,$0.0005-$0.00065,usd,291211
2018-05-01,$0.00065-$0.0009,usd,747946
2018-05-01,$0.0009-$0.001,usd,172830
2018-05-01,$0.001-$0.0015,usd,650056
2018-05-01,$0.0015-$0.002,usd,791016
2018-05-01,$0.002-$0.003,usd,763798
2018-05-01,$0.003-$0.0045,usd,380751
2018-05-01,$0.0045-$0.007,usd,204883
2018-05-01,$0.007-$0.01,usd,260900
2018-05-01,$0.01-$0.15,usd,317999
2018-05-01,$0.15+,usd,495
2018-06-01,0,sats,113
2018-06-01,0-2,sats,415046
2018-06-01,100-130,sats,242696
2018-06-01,12-18,sats,338523
2018-06-01,130-170,sats,184657
2018-06-01,170-220,sats,197268
2018-06-01,18-24,sats,317161
2018-06-01,2-4,sats,358553
2018-06-01,220-350,sats,84924
2018-06-01,24-30,sats,178540
2018-06-01,30-40,sats,203513
2018-06-01,350-600,sats,27305
2018-06-01,4-6,sats,1382330
2018-06-01,40-50,sats,171132
2018-06-01,50-60,sats,103196
2018-06-01,6-9,sats,699441
2018-06-01,60-80,sats,60672
2018-06-01,600+,sats,6937
2018-06-01,80-100,sats,47497
2018-06-01,9-12,sats,728410
2018-06-01,$0,usd,113
2018-06-01,$0-$0.00005,usd,3
2018-06-01,$0.00005-$0.00008,usd,238964
2018-06-01,$0.00008-$0.0001,usd,88811
2018-06-01,$0.0001-$0.00015,usd,154042
2018-06-01,$0.00015-$0.0002,usd,129188
2018-06-01,$0.0002-$0.00025,usd,128365
2018-06-01,$0.00025-$0.0003,usd,118810
2018-06-01,$0.0003-$0.0004,usd,1269402
2018-06-01,$0.0004-$0.0005,usd,458956
2018-06-01,$0.0005-$0.00065,usd,425702
2018-06-01,$0.00065-$0.0009,usd,695278
2018-06-01,$0.0009-$0.001,usd,99539
2018-06-01,$0.001-$0.0015,usd,363562
2018-06-01,$0.0015-$0.002,usd,253287
2018-06-01,$0.002-$0.003,usd,318827
2018-06-01,$0.003-$0.0045,usd,177088
2018-06-01,$0.0045-$0.007,usd,170390
2018-06-01,$0.007-$0.01,usd,250762
2018-06-01,$0.01-$0.15,usd,406412
2018-06-01,$0.15+,usd,413
2018-07-01,0,sats,87
2018-07-01,0-2,sats,345900
2018-07-01,100-130,sats,117699
2018-07-01,12-18,sats,523609
2018-07-01,130-170,sats,40541
2018-07-01,170-220,sats,52314
2018-07-01,18-24,sats,289683
2018-07-01,2-4,sats,442529
2018-07-01,220-350,sats,82707
2018-07-01,24-30,sats,104618
2018-07-01,30-40,sats,116832
2018-07-01,350-600,sats,24202
2018-07-01,4-6,sats,1740735
2018-07-01,40-50,sats,143249
2018-07-01,50-60,sats,129146
2018-07-01,6-9,sats,1250570
2018-07-01,60-80,sats,58922
2018-07-01,600+,sats,4843
2018-07-01,80-100,sats,41578
2018-07-01,9-12,sats,879126
2018-07-01,$0,usd,87
2018-07-01,$0-$0.00005,usd,14
2018-07-01,$0.00005-$0.00008,usd,153144
2018-07-01,$0.00008-$0.0001,usd,101790
2018-07-01,$0.0001-$0.00015,usd,167217
2018-07-01,$0.00015-$0.0002,usd,228779
2018-07-01,$0.0002-$0.00025,usd,111490
2018-07-01,$0.00025-$0.0003,usd,101952
2018-07-01,$0.0003-$0.0004,usd,1377381
2018-07-01,$0.0004-$0.0005,usd,1043496
2018-07-01,$0.0005-$0.00065,usd,637121
2018-07-01,$0.00065-$0.0009,usd,809578
2018-07-01,$0.0009-$0.001,usd,163982
2018-07-01,$0.001-$0.0015,usd,445022
2018-07-01,$0.0015-$0.002,usd,216789
2018-07-01,$0.002-$0.003,usd,160163
2018-07-01,$0.003-$0.0045,usd,253024
2018-07-01,$0.0045-$0.007,usd,135174
2018-07-01,$0.007-$0.01,usd,96315
2018-07-01,$0.01-$0.15,usd,185775
2018-07-01,$0.15+,usd,597
2018-08-01,0,sats,75
2018-08-01,0-2,sats,336819
2018-08-01,100-130,sats,76733
2018-08-01,12-18,sats,673628
2018-08-01,130-170,sats,39959
2018-08-01,170-220,sats,50826
2018-08-01,18-24,sats,388870
2018-08-01,2-4,sats,1567210
2018-08-01,220-350,sats,71150
2018-08-01,24-30,sats,118009
2018-08-01,30-40,sats,213075
2018-08-01,350-600,sats,21073
2018-08-01,4-6,sats,998785
2018-08-01,40-50,sats,199804
2018-08-01,50-60,sats,114604
2018-08-01,6-9,sats,786129
2018-08-01,60-80,sats,46638
2018-08-01,600+,sats,5619
2018-08-01,80-100,sats,31896
2018-08-01,9-12,sats,984339
2018-08-01,$0,usd,75
2018-08-01,$0-$0.00005,usd,4
2018-08-01,$0.00005-$0.00008,usd,228941
2018-08-01,$0.00008-$0.0001,usd,39790
2018-08-01,$0.0001-$0.00015,usd,283582
2018-08-01,$0.00015-$0.0002,usd,793607
2018-08-01,$0.0002-$0.00025,usd,537505
2018-08-01,$0.00025-$0.0003,usd,261756
2018-08-01,$0.0003-$0.0004,usd,808795
2018-08-01,$0.0004-$0.0005,usd,465302
2018-08-01,$0.0005-$0.00065,usd,634093
2018-08-01,$0.00065-$0.0009,usd,872612
2018-08-01,$0.0009-$0.001,usd,222668
2018-08-01,$0.001-$0.0015,usd,520352
2018-08-01,$0.0015-$0.002,usd,193975
2018-08-01,$0.002-$0.003,usd,333853
2018-08-01,$0.003-$0.0045,usd,212859
2018-08-01,$0.0045-$0.007,usd,90954
2018-08-01,$0.007-$0.01,usd,59442
2018-08-01,$0.01-$0.15,usd,164603
2018-08-01,$0.15+,usd,473
2018-09-01,0,sats,62
2018-09-01,0-2,sats,190603
2018-09-01,100-130,sats,63099
2018-09-01,12-18,sats,924993
2018-09-01,130-170,sats,43163
2018-09-01,170-220,sats,54044
2018-09-01,18-24,sats,602261
2018-09-01,2-4,sats,1811854
2018-09-01,220-350,sats,44107
2018-09-01,24-30,sats,279209
2018-09-01,30-40,sats,210153
2018-09-01,350-600,sats,17097
2018-09-01,4-6,sats,848436
2018-09-01,40-50,sats,214573
2018-09-01,50-60,sats,137203
2018-09-01,6-9,sats,609494
2018-09-01,60-80,sats,59855
2018-09-01,600+,sats,4995
2018-09-01,80-100,sats,45505
2018-09-01,9-12,sats,706319
2018-09-01,$0,usd,62
2018-09-01,$0-$0.00005,usd,3
2018-09-01,$0.00005-$0.00008,usd,105408
2018-09-01,$0.00008-$0.0001,usd,39041
2018-09-01,$0.0001-$0.00015,usd,213545
2018-09-01,$0.00015-$0.0002,usd,1031833
2018-09-01,$0.0002-$0.00025,usd,588936
2018-09-01,$0.00025-$0.0003,usd,364515
2018-09-01,$0.0003-$0.0004,usd,579605
2018-09-01,$0.0004-$0.0005,usd,313647
2018-09-01,$0.0005-$0.00065,usd,445066
2018-09-01,$0.00065-$0.0009,usd,920783
2018-09-01,$0.0009-$0.001,usd,208501
2018-09-01,$0.001-$0.0015,usd,833300
2018-09-01,$0.0015-$0.002,usd,358322
2018-09-01,$0.002-$0.003,usd,284549
2018-09-01,$0.003-$0.0045,usd,290912
2018-09-01,$0.0045-$0.007,usd,100525
2018-09-01,$0.007-$0.01,usd,53890
2018-09-01,$0.01-$0.15,usd,134400
2018-09-01,$0.15+,usd,182
2018-10-01,0,sats,67
2018-10-01,0-2,sats,146825
2018-10-01,100-130,sats,39590
2018-10-01,12-18,sats,1368006
2018-10-01,130-170,sats,41059
2018-10-01,170-220,sats,64752
2018-10-01,18-24,sats,528226
2018-10-01,2-4,sats,1836020
2018-10-01,220-350,sats,41381
2018-10-01,24-30,sats,178206
2018-10-01,30-40,sats,191013
2018-10-01,350-600,sats,11811
2018-10-01,4-6,sats,881872
2018-10-01,40-50,sats,142108
2018-10-01,50-60,sats,100577
2018-10-01,6-9,sats,765530
2018-10-01,60-80,sats,53171
2018-10-01,600+,sats,3614
2018-10-01,80-100,sats,35747
2018-10-01,9-12,sats,1146564
2018-10-01,$0,usd,67
2018-10-01,$0-$0.00005,usd,13
2018-10-01,$0.00005-$0.00008,usd,95939
2018-10-01,$0.00008-$0.0001,usd,19911
2018-10-01,$0.0001-$0.00015,usd,200916
2018-10-01,$0.00015-$0.0002,usd,1226465
2018-10-01,$0.0002-$0.00025,usd,437654
2018-10-01,$0.00025-$0.0003,usd,427501
2018-10-01,$0.0003-$0.0004,usd,623638
2018-10-01,$0.0004-$0.0005,usd,376751
2018-10-01,$0.0005-$0.00065,usd,848410
2018-10-01,$0.00065-$0.0009,usd,1440813
2018-10-01,$0.0009-$0.001,usd,257933
2018-10-01,$0.001-$0.0015,usd,683954
2018-10-01,$0.0015-$0.002,usd,263448
2018-10-01,$0.002-$0.003,usd,253791
2018-10-01,$0.003-$0.0045,usd,170380
2018-10-01,$0.0045-$0.007,usd,69074
2018-10-01,$0.007-$0.01,usd,53221
2018-10-01,$0.01-$0.15,usd,126021
2018-10-01,$0.15+,usd,239
2018-11-01,0,sats,68
2018-11-01,0-2,sats,176580
2018-11-01,100-130,sats,59355
2018-11-01,12-18,sats,879598
2018-11-01,130-170,sats,54786
2018-11-01,170-220,sats,56581
2018-11-01,18-24,sats,725207
2018-11-01,2-4,sats,1148663
2018-11-01,220-350,sats,41886
2018-11-01,24-30,sats,343186
2018-11-01,30-40,sats,602436
2018-11-01,350-600,sats,15490
2018-11-01,4-6,sats,678371
2018-11-01,40-50,sats,800373
2018-11-01,50-60,sats,553511
2018-11-01,6-9,sats,689651
2018-11-01,60-80,sats,282619
2018-11-01,600+,sats,4971
2018-11-01,80-100,sats,85614
2018-11-01,9-12,sats,851560
2018-11-01,$0,usd,68
2018-11-01,$0-$0.00005,usd,45419
2018-11-01,$0.00005-$0.00008,usd,144975
2018-11-01,$0.00008-$0.0001,usd,64567
2018-11-01,$0.0001-$0.00015,usd,358503
2018-11-01,$0.00015-$0.0002,usd,680949
2018-11-01,$0.0002-$0.00025,usd,200128
2018-11-01,$0.00025-$0.0003,usd,290291
2018-11-01,$0.0003-$0.0004,usd,486832
2018-11-01,$0.0004-$0.0005,usd,376017
2018-11-01,$0.0005-$0.00065,usd,636621
2018-11-01,$0.00065-$0.0009,usd,960177
2018-11-01,$0.0009-$0.001,usd,231771
2018-11-01,$0.001-$0.0015,usd,1101640
2018-11-01,$0.0015-$0.002,usd,929812
2018-11-01,$0.002-$0.003,usd,1066164
2018-11-01,$0.003-$0.0045,usd,233433
2018-11-01,$0.0045-$0.007,usd,90647
2018-11-01,$0.007-$0.01,usd,63258
2018-11-01,$0.01-$0.15,usd,88999
2018-11-01,$0.15+,usd,235
2018-12-01,0,sats,67
2018-12-01,0-2,sats,880304
2018-12-01,100-130,sats,49920
2018-12-01,12-18,sats,1220399
2018-12-01,130-170,sats,56435
2018-12-01,170-220,sats,53957
2018-12-01,18-24,sats,835672
2018-12-01,2-4,sats,1592892
2018-12-01,220-350,sats,31706
2018-12-01,24-30,sats,579374
2018-12-01,30-40,sats,731611
2018-12-01,350-600,sats,15191
2018-12-01,4-6,sats,430700
2018-12-01,40-50,sats,337721
2018-12-01,50-60,sats,192069
2018-12-01,6-9,sats,384889
2018-12-01,60-80,sats,143019
2018-12-01,600+,sats,8546
2018-12-01,80-100,sats,58424
2018-12-01,9-12,sats,589146
2018-12-01,$0,usd,67
2018-12-01,$0-$0.00005,usd,554398
2018-12-01,$0.00005-$0.00008,usd,446428
2018-12-01,$0.00008-$0.0001,usd,469612
2018-12-01,$0.0001-$0.00015,usd,1101959
2018-12-01,$0.00015-$0.0002,usd,260930
2018-12-01,$0.0002-$0.00025,usd,251952
2018-12-01,$0.00025-$0.0003,usd,154394
2018-12-01,$0.0003-$0.0004,usd,524404
2018-12-01,$0.0004-$0.0005,usd,707808
2018-12-01,$0.0005-$0.00065,usd,691966
2018-12-01,$0.00065-$0.0009,usd,824325
2018-12-01,$0.0009-$0.001,usd,328781
2018-12-01,$0.001-$0.0015,usd,948814
2018-12-01,$0.0015-$0.002,usd,407078
2018-12-01,$0.002-$0.003,usd,247245
2018-12-01,$0.003-$0.0045,usd,100858
2018-12-01,$0.0045-$0.007,usd,79945
2018-12-01,$0.007-$0.01,usd,51465
2018-12-01,$0.01-$0.15,usd,39471
2018-12-01,$0.15+,usd,142
2019-01-01,0,sats,64
2019-01-01,0-2,sats,1194238
2019-01-01,100-130,sats,62539
2019-01-01,12-18,sats,1128773
2019-01-01,130-170,sats,55238
2019-01-01,170-220,sats,52799
2019-01-01,18-24,sats,956137
2019-01-01,2-4,sats,2158998
2019-01-01,220-350,sats,35141
2019-01-01,24-30,sats,326624
2019-01-01,30-40,sats,485137
2019-01-01,350-600,sats,12866
2019-01-01,4-6,sats,542671
2019-01-01,40-50,sats,162668
2019-01-01,50-60,sats,151059
2019-01-01,6-9,sats,718561
2019-01-01,60-80,sats,95688
2019-01-01,600+,sats,6235
2019-01-01,80-100,sats,96853
2019-01-01,9-12,sats,975364
2019-01-01,$0,usd,64
2019-01-01,$0-$0.00005,usd,963833
2019-01-01,$0.00005-$0.00008,usd,441102
2019-01-01,$0.00008-$0.0001,usd,654472
2019-01-01,$0.0001-$0.00015,usd,1370159
2019-01-01,$0.00015-$0.0002,usd,378540
2019-01-01,$0.0002-$0.00025,usd,342620
2019-01-01,$0.00025-$0.0003,usd,358287
2019-01-01,$0.0003-$0.0004,usd,910954
2019-01-01,$0.0004-$0.0005,usd,685678
2019-01-01,$0.0005-$0.00065,usd,639138
2019-01-01,$0.00065-$0.0009,usd,1016000
2019-01-01,$0.0009-$0.001,usd,145786
2019-01-01,$0.001-$0.0015,usd,597139
2019-01-01,$0.0015-$0.002,usd,240536
2019-01-01,$0.002-$0.003,usd,166746
2019-01-01,$0.003-$0.0045,usd,140201
2019-01-01,$0.0045-$0.007,usd,77343
2019-01-01,$0.007-$0.01,usd,55047
2019-01-01,$0.01-$0.15,usd,33903
2019-01-01,$0.15+,usd,105
2019-02-01,0,sats,62
2019-02-01,0-2,sats,1302500
2019-02-01,100-130,sats,59786
2019-02-01,12-18,sats,875536
2019-02-01,130-170,sats,52295
2019-02-01,170-220,sats,54229
2019-02-01,18-24,sats,903743
2019-02-01,2-4,sats,1587826
2019-02-01,220-350,sats,34222
2019-02-01,24-30,sats,705856
2019-02-01,30-40,sats,1207899
2019-02-01,350-600,sats,11156
2019-02-01,4-6,sats,524548
2019-02-01,40-50,sats,279710
2019-02-01,50-60,sats,164634
2019-02-01,6-9,sats,402191
2019-02-01,60-80,sats,136595
2019-02-01,600+,sats,7744
2019-02-01,80-100,sats,91195
2019-02-01,9-12,sats,863244
2019-02-01,$0,usd,62
2019-02-01,$0-$0.00005,usd,1114543
2019-02-01,$0.00005-$0.00008,usd,409499
2019-02-01,$0.00008-$0.0001,usd,467619
2019-02-01,$0.0001-$0.00015,usd,983185
2019-02-01,$0.00015-$0.0002,usd,358679
2019-02-01,$0.0002-$0.00025,usd,262749
2019-02-01,$0.00025-$0.0003,usd,167532
2019-02-01,$0.0003-$0.0004,usd,799740
2019-02-01,$0.0004-$0.0005,usd,504734
2019-02-01,$0.0005-$0.00065,usd,466568
2019-02-01,$0.00065-$0.0009,usd,1010717
2019-02-01,$0.0009-$0.001,usd,341700
2019-02-01,$0.001-$0.0015,usd,1486592
2019-02-01,$0.0015-$0.002,usd,370515
2019-02-01,$0.002-$0.003,usd,227049
2019-02-01,$0.003-$0.0045,usd,124985
2019-02-01,$0.0045-$0.007,usd,81655
2019-02-01,$0.007-$0.01,usd,52683
2019-02-01,$0.01-$0.15,usd,34075
2019-02-01,$0.15+,usd,90
2019-03-01,0,sats,64
2019-03-01,0-2,sats,317617
2019-03-01,100-130,sats,65913
2019-03-01,12-18,sats,921543
2019-03-01,130-170,sats,66347
2019-03-01,170-220,sats,71213
2019-03-01,18-24,sats,1362370
2019-03-01,2-4,sats,948337
2019-03-01,220-350,sats,40196
2019-03-01,24-30,sats,1188544
2019-03-01,30-40,sats,1590075
2019-03-01,350-600,sats,15425
2019-03-01,4-6,sats,345955
2019-03-01,40-50,sats,555271
2019-03-01,50-60,sats,423855
2019-03-01,6-9,sats,526153
2019-03-01,60-80,sats,172364
2019-03-01,600+,sats,4490
2019-03-01,80-100,sats,78864
2019-03-01,9-12,sats,758479
2019-03-01,$0,usd,64
2019-03-01,$0-$0.00005,usd,232563
2019-03-01,$0.00005-$0.00008,usd,124139
2019-03-01,$0.00008-$0.0001,usd,202882
2019-03-01,$0.0001-$0.00015,usd,694545
2019-03-01,$0.00015-$0.0002,usd,235176
2019-03-01,$0.0002-$0.00025,usd,237540
2019-03-01,$0.00025-$0.0003,usd,232015
2019-03-01,$0.0003-$0.0004,usd,453002
2019-03-01,$0.0004-$0.0005,usd,633240
2019-03-01,$0.0005-$0.00065,usd,606603
2019-03-01,$0.00065-$0.0009,usd,1419840
2019-03-01,$0.0009-$0.001,usd,554997
2019-03-01,$0.001-$0.0015,usd,2120324
2019-03-01,$0.0015-$0.002,usd,810284
2019-03-01,$0.002-$0.003,usd,532855
2019-03-01,$0.003-$0.0045,usd,146540
2019-03-01,$0.0045-$0.007,usd,89095
2019-03-01,$0.007-$0.01,usd,85333
2019-03-01,$0.01-$0.15,usd,41912
2019-03-01,$0.15+,usd,126
2019-04-01,0,sats,71
2019-04-01,0-2,sats,451875
2019-04-01,100-130,sats,1543658
2019-04-01,12-18,sats,243515
2019-04-01,130-170,sats,549398
2019-04-01,170-220,sats,176964
2019-04-01,18-24,sats,236392
2019-04-01,2-4,sats,742878
2019-04-01,220-350,sats,121721
2019-04-01,24-30,sats,143223
2019-04-01,30-40,sats,525653
2019-04-01,350-600,sats,52061
2019-04-01,4-6,sats,668732
2019-04-01,40-50,sats,699011
2019-04-01,50-60,sats,1366693
2019-04-01,6-9,sats,419538
2019-04-01,60-80,sats,1536255
2019-04-01,600+,sats,15385
2019-04-01,80-100,sats,1234776
2019-04-01,9-12,sats,270885
2019-04-01,$0,usd,71
2019-04-01,$0-$0.00005,usd,3882
2019-04-01,$0.00005-$0.00008,usd,390132
2019-04-01,$0.00008-$0.0001,usd,54798
2019-04-01,$0.0001-$0.00015,usd,265658
2019-04-01,$0.00015-$0.0002,usd,470483
2019-04-01,$0.0002-$0.00025,usd,374495
2019-04-01,$0.00025-$0.0003,usd,282669
2019-04-01,$0.0003-$0.0004,usd,336971
2019-04-01,$0.0004-$0.0005,usd,167335
2019-04-01,$0.0005-$0.00065,usd,242204
2019-04-01,$0.00065-$0.0009,usd,197129
2019-04-01,$0.0009-$0.001,usd,57152
2019-04-01,$0.001-$0.0015,usd,358777
2019-04-01,$0.0015-$0.002,usd,524890
2019-04-01,$0.002-$0.003,usd,1820017
2019-04-01,$0.003-$0.0045,usd,2085921
2019-04-01,$0.0045-$0.007,usd,2563290
2019-04-01,$0.007-$0.01,usd,529819
2019-04-01,$0.01-$0.15,usd,270700
2019-04-01,$0.15+,usd,2291
2019-05-01,0,sats,79
2019-05-01,0-2,sats,454066
2019-05-01,100-130,sats,1699217
2019-05-01,12-18,sats,176869
2019-05-01,130-170,sats,1957204
2019-05-01,170-220,sats,1231940
2019-05-01,18-24,sats,259893
2019-05-01,2-4,sats,435733
2019-05-01,220-350,sats,340937
2019-05-01,24-30,sats,101212
2019-05-01,30-40,sats,312390
2019-05-01,350-600,sats,66575
2019-05-01,4-6,sats,286846
2019-05-01,40-50,sats,468198
2019-05-01,50-60,sats,853309
2019-05-01,6-9,sats,176661
2019-05-01,60-80,sats,1315870
2019-05-01,600+,sats,17312
2019-05-01,80-100,sats,1148771
2019-05-01,9-12,sats,197694
2019-05-01,$0,usd,79
2019-05-01,$0-$0.00005,usd,8
2019-05-01,$0.00005-$0.00008,usd,182007
2019-05-01,$0.00008-$0.0001,usd,187787
2019-05-01,$0.0001-$0.00015,usd,144360
2019-05-01,$0.00015-$0.0002,usd,161112
2019-05-01,$0.0002-$0.00025,usd,222743
2019-05-01,$0.00025-$0.0003,usd,128872
2019-05-01,$0.0003-$0.0004,usd,144898
2019-05-01,$0.0004-$0.0005,usd,117245
2019-05-01,$0.0005-$0.00065,usd,120132
2019-05-01,$0.00065-$0.0009,usd,190336
2019-05-01,$0.0009-$0.001,usd,47000
2019-05-01,$0.001-$0.0015,usd,231153
2019-05-01,$0.0015-$0.002,usd,229483
2019-05-01,$0.002-$0.003,usd,873073
2019-05-01,$0.003-$0.0045,usd,1428722
2019-05-01,$0.0045-$0.007,usd,1490369
2019-05-01,$0.007-$0.01,usd,1874097
2019-05-01,$0.01-$0.15,usd,3723071
2019-05-01,$0.15+,usd,4229
2019-06-01,0,sats,68
2019-06-01,0-2,sats,365775
2019-06-01,100-130,sats,1406554
2019-06-01,12-18,sats,249315
2019-06-01,130-170,sats,793661
2019-06-01,170-220,sats,1201911
2019-06-01,18-24,sats,232501
2019-06-01,2-4,sats,494766
2019-06-01,220-350,sats,335269
2019-06-01,24-30,sats,134529
2019-06-01,30-40,sats,329529
2019-06-01,350-600,sats,52137
2019-06-01,4-6,sats,237394
2019-06-01,40-50,sats,366480
2019-06-01,50-60,sats,402040
2019-06-01,6-9,sats,253937
2019-06-01,60-80,sats,1609650
2019-06-01,600+,sats,16169
2019-06-01,80-100,sats,1753021
2019-06-01,9-12,sats,246781
2019-06-01,$0,usd,68
2019-06-01,$0-$0.00005,usd,3
2019-06-01,$0.00005-$0.00008,usd,29432
2019-06-01,$0.00008-$0.0001,usd,147706
2019-06-01,$0.0001-$0.00015,usd,167341
2019-06-01,$0.00015-$0.0002,usd,94784
2019-06-01,$0.0002-$0.00025,usd,161233
2019-06-01,$0.00025-$0.0003,usd,131839
2019-06-01,$0.0003-$0.0004,usd,199440
2019-06-01,$0.0004-$0.0005,usd,137666
2019-06-01,$0.0005-$0.00065,usd,155215
2019-06-01,$0.00065-$0.0009,usd,218155
2019-06-01,$0.0009-$0.001,usd,75479
2019-06-01,$0.001-$0.0015,usd,260404
2019-06-01,$0.0015-$0.002,usd,210668
2019-06-01,$0.002-$0.003,usd,375024
2019-06-01,$0.003-$0.0045,usd,549624
2019-06-01,$0.0045-$0.007,usd,1874956
2019-06-01,$0.007-$0.01,usd,1981934
2019-06-01,$0.01-$0.15,usd,3708661
2019-06-01,$0.15+,usd,1855
