pubkey,alias,first_seen,color
02da144507ef75070d4960c0141785e82b8267fcfdb9a29bfd490b787ddd084d0b,02da144507ef75070d49,2021-01-02 10:34:24.250286,3399ff
0328e09c4ed5c56fc80699b10eb47b260cb060e37716bc58fd93ab00d3e39fa60d,emma,2021-01-02 10:34:24.946493,68f442
038acd7d6b0f110f449f894eda9967ad95ec4c09529d5654725e7e244520b8f158,038acd7d6b0f110f449f,2021-01-02 10:34:25.642879,3399ff
03d4965d58b6bd4b608b7b0462a96b032b844af9d664774b38e82609fe147790da,RaspiBlitzSM,2021-01-02 10:34:26.108119,68f442
021684d3b748cb4ed386fd87f2e96610872018f4f661b79a5577f3f3760c69c32b,021684d3b748cb4ed386,2021-01-02 10:34:26.574794,3399ff
02b3c0312a43ec2ef88ca1036d674e9f48a2c0ee448283180384eb6b8fcae911cf,02b3c0312a43ec2ef88c,2021-01-02 10:34:27.057248,3399ff
030f108ab666e09cd0e687942873a13693c52e2e43533318ab617b8a751362c8e5,030f108ab666e09cd0e6,2021-01-02 10:34:27.522445,3399ff
03d48fb286122af27b973a4a11fc525b75a9c04e7d3cc706782d89de6af449c6f6,03d48fb286122af27b97,2021-01-02 10:34:27.987777,3399ff
03cfe2dfdb91622ac6ead9e344209d2b66b52f4317dd3b4c6f640b742d3d006b36,bowlafterbowl,2021-01-02 10:34:28.466038,6a0def
0204455408b064cb0fb3e63277503607f4dea68fee388ded707e089f5562f75b2a,0204455408b064cb0fb3,2021-01-02 10:34:29.393387,3399ff
0313f32313db0f06a78a17ea394ed7184f7dd2afc1874871b456c101a9949aa8b0,BitFast,2021-01-02 10:34:30.090206,3399ff
031f5a021c810e3e30c10f9da8720e02eaab9b27c47fc52b3673d064a389c0ff7e,lazy,2021-01-02 10:34:30.553615,3399ff
036aa34bccafe7ba8cf6f8a1340263021a2699a782852022248bb9a14b2562a026,036aa34bccafe7ba8cf6,2021-01-02 10:34:30.786897,3399ff
020d89459dc1ced06b790619e8688c0b671b12b244d2d5167d0366c5c2e634d611,020d89459dc1ced06b79,2021-01-02 10:34:31.019641,3399ff
03487c994b4691a58e97da12efeee03be1a6515a90f6155544b40ece9b3bfa9fe6,ChannelMelange.com,2021-01-02 10:34:31.484172,3399ff
03477dcce210a37a46a74ac8e8baecd97043d73bfd6f5c76bd4c59e0ed504fa33c,03477dcce210a37a46a7,2021-01-02 10:34:31.717217,3399ff
02cab558eff06d56ef80e01aa109a8249d468efbb952a20e6f94e0e1e97b84aee9,bonoblitz,2021-01-02 10:34:31.949838,68f442
024f7a4d154886c3d161c8e50f5a624e11a85d4cca2e810285ab52f3efba263009,JUNIORARTIST,2021-01-02 10:34:32.18248,024f7a
02cafbb88442ca877ce352f860839a1cc41ffd2435acd2820ab397ffd8226b776f,02cafbb88442ca877ce3,2021-01-02 10:34:32.417664,3399ff
02f760e7704ac6564a1e4194caa1a8b8e0cd499310c9a30e54e4befe815226bbb0,81274c6e04-sphinx,2021-01-02 10:34:32.652134,7986cb
02a5bc395ca5a35571bc98851bd097d6e0c7485259836c1fca065c75eafd5f4838,shinsengumi,2021-01-02 10:34:33.115178,68f442
02c7d549e06a34d5579313fbc7117c24d33c560552f0c21fbb84ac766670a408f8,02c7d549e06a34d55793,2021-01-02 10:34:33.580149,3399ff
02585c8a2b8a2106ea26e036e3d371e957da7232cb1d6553f94ae3f1f6d7812450,bewijsvanwerk,2021-01-02 10:34:34.042819,3399ff
039dc5dc40b8af3a3f32fda514603e08bdd5ca22dd3e20144c51d7162e1f2d98b2,Bonding Jumper,2021-01-02 10:34:34.505559,68f442
03f9c683f8bdb46cb9104b18eeb2140995d322843f78c9ff5eb0294dd9eae5abb5,03f9c683f8bdb46cb910,2021-01-02 10:34:34.970294,3abbcc
037f1402187b0c8209757d5f06cd598eb117feed5dbb9d4cfc64eceaea9656c333,037f1402187b0c820975,2021-01-02 10:34:35.202843,3399ff
02f4b925a0f5d39025e1377e86889f42288b4d8df56ba0094afad7a801a86c9a71,RockTheNode [mynode],2021-01-02 10:34:35.671951,68f442
0283b1d9d90757623a2e4ee5ea79d67b25a6b29a6a9d6d9d16f4f9fb3c207d6c53,0283b1d9d90757623a2e,2021-01-02 10:34:36.388358,3399ff
03ae6acbe0c20d62db270ad6e5ad17aef783d22259ea998297a75871d419142716,1e48ecdb6e-sphinx,2021-01-02 10:34:36.852836,7986cb
0245b2b44ceb86602bb0245f8e1f7f7db86c19a6eb51d43a9bd6635596ea3cd919,0245b2b44ceb86602bb0,2021-01-02 10:34:37.319084,3399ff
020deb273bd81cd6771ec3397403f2e74a3c22f8f4c052321c30e5c612cf538328,knudix-mini,2021-01-02 10:34:37.783802,3399ff
02c60d5fad45e768b81f69c28f521b13e47247970e75d36b7e1bd23acc1a5477fb,BTCNode,2021-01-02 10:34:38.249886,68f442
02f0b52ca841a2cabe8b9852e5f9bf34697330e5a9f3bb7df25844e309bc8f67bb,02f0b52ca841a2cabe8b,2021-01-02 10:34:39.19146,3399ff
030726b77cfaae4e72079a19aa4ee77cdffd902139cd61eaca6698b7740eece29f,030726b77cfaae4e7207,2021-01-02 10:34:39.656573,3399ff
0239662e67e12b6614b96c529f47b97a32cb9dcf56d824e92de950d8b9bc5c1212,0239662e67e12b6614b9,2021-01-02 10:34:40.121445,3399ff
03d2410048a886317d307d8633cfd607d462200891da7fc4f0ec2e5b2851c2f866,7568c21091-sphinx,2021-01-02 10:34:40.587497,7986cb
0337adb8d781f9df4d23d4a29823f46f324cfcc490ec6b678d03a9b64aafb6b6d9,0337adb8d781f9df4d23,2021-01-02 10:34:41.057282,3399ff
03b2e369d5e08e3c2634b47dfa2aee75d6333f249a9d4378b3b3c29cc7b2aff809,mynodebtc.com [myNode],2021-01-02 10:34:41.52131,68f442
02b722933afeed24133e223c21b5c6b836cb5952e72c2a247ba008cfdd4eb83d73,02b722933afeed24133e,2021-01-02 10:34:41.984822,3399ff
0296ea20c1968b0d46017eb0289c48cda0cbeb8f31f3cde424d85d69cdb50b40e3,0296ea20c1968b0d4601,2021-01-02 10:34:42.449305,3399ff
03080a12e1b0cc82a088ad55f1f436d1c3dcd176bf50839a7acda46cccdb373448,03080a12e1b0cc82a088,2021-01-02 10:34:42.914987,3399ff
038bb00a2f39ff50240ba5f2fc5ad4ebc729fc89c9bb7d39a15ddb1375eb270136,038bb00a2f39ff50240b,2021-01-03 07:25:57.21844,3399ff
034322a0c57b2f1b283e68f97afa90f0144fcac3dec137880443473379cecf51fa,6f2d604866-sphinx,2021-01-03 07:25:57.716444,7986cb
038c3f607eb645b8e66ed2526e38f31660946e55e0d8073c20419d9a6dfb39c1f4,c8dbd58d9a-sphinx,2021-01-03 07:25:58.215421,7986cb
02018a4d3fd9d9e4b6ee331bf6036968ba8c39d4b03f9228182481fab26ace87f5,02018a4d3fd9d9e4b6ee,2021-01-03 07:25:58.705698,3399ff
03758ee96b9f35810976603f63f59165fab613144ff2010bc8796cb293fb6da2ba,03758ee96b9f35810976,2021-01-03 07:25:59.184895,3399ff
029ea809c35d3f867df847fe13187488a16d23ae58102eedda6bab247bdb75668a,LexBitcoinConsulting,2021-01-03 07:25:59.661872,68f442
0268ec20f3ded3c74cda460a6b12566732441b6e7630644dfb80d89f51e51adfb6,84988ce328-sphinx,2021-01-03 07:25:59.946219,7986cb
02efef7f0b19e58e748446a51c5d8b0e7397b52582c36bb74945bfee5d84035a62,KACHOW,2021-01-03 07:26:00.425942,68f442
032ef94376002120272ff4fe94d65bf176ab7adea858f817e81ce74cf396d26e8f,032ef94376002120272f,2021-01-03 07:26:00.938239,3399ff
03c6f02d6f6b889a5b75171b6f4922ff704f889664e244bc466d77353d97f7c605,paulblitz,2021-01-03 07:26:01.437046,68f442
023552ffbc3634f9f9080d479f32b4924fa8898bc9eccbc2a35d53a520997a5528,AntonRaspiBlitz2,2021-01-03 07:26:01.922016,68f442
03fb453fc2969b19c189e1a2942f3844aa27e450292620ff257ad4d792721910b6,Pnut,2021-01-03 07:26:02.399783,68f442
03beadf3df417dda539ee4e83bdd41f316ad8ce4ed6c9ddf522af1ddbd5e69805c,ICONOCLAST,2021-01-03 07:26:03.122634,68f442
03a054f0257dce6f388a035f0c42ab437efa56758e2881f4e85bec865d000ee162,Manticore,2021-01-03 07:26:03.607813,68f442
02af698876290b05f5596530de48b474dae07cbfb1ec36f5d9505f4db49eb57f5e,02af698876290b05f559,2021-01-03 07:26:03.847193,3399ff
03961e8316cfde7df34bd08ef7ded8acc0cee7279ac79043cfefd0277495b5f2ff,03961e8316cfde7df34b,2021-01-03 07:26:04.322719,3399ff
03b2d5c9409d42e0b13abfc23cd3908a6cec05fadf602dc4e98b1a714528289437,Mongo Lightning,2021-01-03 07:26:04.803246,ffff00
02553a5026d94d4df813d21093d8ed6a56e47de4dd11db2ad69c12021b2479f50e,8444593830-sphinx,2021-01-03 07:26:05.280611,7986cb
0229997857e7077adc75184deb283a991f92ec53abd3d969a66abb2a9892893f01,0229997857e7077adc75,2021-01-03 07:26:05.78746,3399ff
0235f62a6b192410062ba505ce204348d8f95d28193cee292e425449dd5782b9bb,FastTransferNodeXL,2021-01-03 07:26:06.263224,68f442
03f4e42fb26a1f7dbbb78e483dac459729c555eaa1b460f535da3bd0134cc885cd,03f4e42fb26a1f7dbbb7,2021-01-03 07:26:06.738659,3399ff
034654fdddf8761b072a4e4cdb9745f0b6ff07055ffd23eb2089315d7dc7401aa6,ORSCHKNORSCH,2021-01-03 07:26:07.215816,68f442
039bc79ceb8b1f27e28cf004b5d28059f08643a377d4043937ac04c95e83d6538c,ln3,2021-01-03 07:26:07.693154,68f442
02ac7e93cbc4520555c62fcc8748932e18a49f6d69bf4aec2a9052c5d613bdf42f,02ac7e93cbc4520555c6,2021-01-03 07:26:08.178616,3399ff
03cb3bf036e394b79c42f226bc9d5be6c56da599676d9d7b35104a250d55b1c0b0,03cb3bf036e394b79c42,2021-01-03 07:26:08.658828,3399ff
021ad3bc49e5f64fb33e434b27ce8aad3602655f4dafe06535c80f0bc8f875de61,021ad3bc49e5f64fb33e,2021-01-03 07:26:09.149643,3399ff
02d86b41982480f46e35e8a924db6211e3c60b5b9666f2957de8c1d38b76567f38,02d86b41982480f46e35,2021-01-03 07:26:09.624605,3399ff
03bba9b7fb4bd3fd4be0475293a36fc64bb5e253904f303c4fe75e7ae7a8a1f797,7070014768-sphinx,2021-01-03 07:26:10.100728,7986cb
02cb381d0c49305c01f0ca1eba475e30606b24d3307a0509ce0f9135c8671288b1,62757477687969646b,2021-01-03 07:26:10.578108,68f442
02958569f419b82ea3745d5456430c368fb06f83c262f1925001e9e4562f822201,226f968b3a-sphinx,2021-01-03 07:26:11.071834,7986cb
0367f73c9bb23b167e4f583e61801c9e1e7ec68b034e6f5901e10a412175e2f37f,0367f73c9bb23b167e4f,2021-01-03 07:26:11.564078,3399ff
02bcb189f02a331ce2dc7dcf73f1b407608bd3752f59d6814b41d3d7c3c58da3c0,02bcb189f02a331ce2dc,2021-01-03 07:26:12.040722,3399ff
027f1cba8c3b06bfa306907c30a86cf882117542a2730e72099990538c46a73b64,027f1cba8c3b06bfa306,2021-01-03 07:26:12.547635,3399ff
03d95d576efb76faa01e60fad3c93faca7c60f1f4159d5661a42edf9d09f1af265,03d95d576efb76faa01e,2021-01-03 07:26:13.025595,3399ff
0267de31203f04e36761d6921ec4d53fc5eb8a8bc5bc8084ba3111132fdfcbcbc6,anarchygal,2021-01-03 07:26:13.529296,68f442
03d58c17afed1b5fa7cc6013a34b56f7a462035f9cf991d68453642bd1f971cfae,03d58c17afed1b5fa7cc,2021-01-04 09:44:32.918729,3399ff
02a8ecd5eddc7e2b0a34c9bfdff8c5e1e767e1e8e987d87516c43bd16de89a8cec,alas,2021-01-04 09:44:33.662835,3399ff
02539bcb0e8abad109fe12562e28c750c761485aac1313742d0972f602e324c142,02539bcb0e8abad109fe,2021-01-04 09:44:33.909898,3399ff
03fc6d310725b476d13b98302da17335639f85af939c5a1262090b1c6be439c3bd,2aaba68ed4-sphinx,2021-01-04 09:44:34.663292,7986cb
0369a862b7536b03fc9a66ec2722735fa8276f93043fde708d6ba6c607318af548,0369a862b7536b03fc9a,2021-01-04 09:44:36.165885,3399ff
03631102b054bf4339f4bb33534d57ffc14e011a5c6dcaf13115b45812aae710c3,mynode.vuvffufg.work,2021-01-04 09:44:36.688785,68f442
03b5db370bb1b8e62f0f70e20a4d54c458bcb6f6bee17d743bf2fbaa162d8a7e70,robiblitz2,2021-01-04 09:44:37.186416,68f442
03ff5613bcb4cca582dab93b53bd274bc746c9f33c72d4d9e2feb533dd59cb1362,6522f61aaf-sphinx,2021-01-04 09:44:37.706758,7986cb
033dd391aa47740a8eb7aedb580ceac3da4d1564e2af568fb470c81534698f1064,033dd391aa47740a8eb7,2021-01-04 09:44:38.202087,3399ff
03ac6b1f61d4be1ed5c38b6340d5ff72bae4af8b1d9b4bf891fa4fef855b762ac7,03ac6b1f61d4be1ed5c3,2021-01-04 09:44:38.945839,3399ff
0293970421a7963252f1246ec0404640682f0fb4ae7e202debb25214ecf5d5a49b,CryptoHashReview.com,2021-01-04 09:44:39.442201,68f442
02d3504d50c915be56edbe94888c07934f307a091ecdcb143acfaa7bee8c6f7b04,DucksNode,2021-01-04 09:44:39.939393,68f442
02f2cc3e507d9ad487175d478595c99468dc6696724e15a2a86580bb138fbbdc4d,MrBiggles,2021-01-04 09:44:40.434306,68f442
02ff7c3c7e6d55fd0482ba41d7e24781bd89aea919b4e724cb757bec2f0d020842,02ff7c3c7e6d55fd0482,2021-01-04 09:44:40.928546,3399ff
0319c31a6b6f4eaf7e39ad8ee4bc10f5443543ea447c0ceb36c38bee37caa082eb,0319c31a6b6f4eaf7e39,2021-01-04 09:44:41.673399,3399ff
02a90e3f7e3782bdd9b2da75dd6036122d589e5fc8ce0171ef9695b88f1f3b3320,02a90e3f7e3782bdd9b2,2021-01-04 09:44:42.171217,3399ff
034964cc1dbf0693f489dda721c18a57aa8b6a7eea652d38bbd0438e921748fc3b,MarcoLND,2021-01-04 09:44:42.421574,f50505
0343803556ab9254e54a637b5bb25f08d3103d0d25282637259c5c3544b1d51f69,BerkelNode,2021-01-04 09:44:42.916587,3399ff
03d65fe9baeb1d7a5daa14d48a3349e57d313455b54c92f1c85d5142467e42bc00,mynodebtc.com [myNode],2021-01-04 09:44:43.16447,68f442
02d9a0914412702b34e95606e9183678c234a784862a986cf5b5ff8b34a6208022,02d9a0914412702b34e9,2021-01-04 09:44:43.66186,3399ff
0265bf688490929c891ac4fb6566eca83a4c1e2622d91682a45a90d00873c54d26,mynodebtc.com [myNode],2021-01-04 09:44:44.156545,68f442
02c7baaea8237e6cd2feded02c1d6c11287297b0849ee583cf9601e511d6841dcc,CentralOK [myNode],2021-01-05 07:01:38.302146,68f442
03013320437a80a53e1a360be0b0b7a120091b0f3409fdef1907cf5d3fabbf74c6,03013320437a80a53e1a,2021-01-05 07:01:38.769642,3399ff
023c82e56d5b7491c5447686ccdae1e67d908e19e52f117927165ffd7e89e49e80,chleba,2021-01-05 07:01:39.234083,ff0000
03305a714e271bb6cd931d7bb0277113a5052d2411d6789fd5e71dd0e5c3610832,03305a714e271bb6cd93,2021-01-05 07:01:39.699513,3399ff
03b69dc8fbd2cc5dd7bc54f30f92711fb0e716527beabc34ea0c7ff830e6705b91,Mach_Node_LN,2021-01-05 07:01:40.167219,68f442
02065481e73d36f28454681072212f77db9362a9c08f57fa9d224d3f2b08e24b74,02065481e73d36f28454,2021-01-05 07:01:40.634223,3399ff
0369a862b7536b03fc9a66ec2722735fa8276f93043fde708d6ba6c607318af548,Cryptonode,2021-01-05 07:01:41.102776,000080
025a469a6cca6e2d40fdfdbededd305c3bbe8c4e41260ee63f03e143e389e39282,THNDR GAMES,2021-01-05 07:01:41.338437,ef820d
036a70f13a13cac856327b6bd503c8c4bd8fc4456ab1020c41a875734e2f684709,LOUDSPORK,2021-01-05 07:01:41.806941,036a70
03d3dd774bb823bd8f0b6ba8424e7c209d781bf25c2d307699152d06f0a8d512e2,aa381db5a5-sphinx,2021-01-05 07:01:42.272721,7986cb
02f84f263e1306b2136e35f7c9718089420055111265cf9897da6c025b9760b8f6,_Winterfell_,2021-01-05 07:02:11.123771,3399ff
031fc788f9a147d8e6e4c616da4c75d9f2f686c4d5d41b4e6809d02106ef06456f,878e8dafe6-sphinx,2021-01-05 07:02:11.832146,7986cb
03e83d9e92c08219aab34ccb1eb69bb7c256d8bece29bbe34bc647cf999a7a7a7b,03e83d9e92c08219aab3,2021-01-05 07:02:12.303464,3399ff
02b6a4366a7ae38e885c07f0138b4525ecc43e247ab688542e9ccc76c17e58dd43,Luigi,2021-01-05 07:02:12.773316,68f442
02d2f445ee0828291c242a17e95604acb04efdd7100255212915581fcc5efc20d5,btctip,2021-01-05 07:02:13.010884,02d2f4
031675eb6aefe44531f0fc04cca5ba4679aa23f34ccdc3e9ea2918465efca9b1e9,031675eb6aefe44531f0,2021-01-05 07:02:13.485606,3399ff
0372e457b8748511d635c281e74bc26f1a3d6041ffa6495ee690fe15196367ba6b,0372e457b8748511d635,2021-01-05 07:02:13.956934,3399ff
033a7fca1cb089b33ac232dd73c2c32aeacffe16319b72bec16208f3a9002e6d17,NateNate60s-node,2021-01-05 07:02:14.42678,3399ff
03caa3adae5555ab540b1b66d4c74d61bbb4f6b5281eaaa6f4c389cbdd8a63537d,03caa3adae5555ab540b,2021-01-05 07:02:14.898215,3399ff
037f1402187b0c8209757d5f06cd598eb117feed5dbb9d4cfc64eceaea9656c333,Dizzy,2021-01-05 07:02:15.388019,573b51
0375dedf76d6a9f5cf314ffccadd849fb1cd083c6508fdff48d9744743369b91e9,MYOBank,2021-01-05 07:02:15.859685,68f442
024b015272f75c304ddb5e0649bd91c7861f5a94c147c9f82721239ff042c601ed,Blitz,2021-01-05 07:02:16.331121,68f442
02c6dd002413a4ddbbb843d705aa45f32a2f5098c07070e4db05dc9c832dcedb44,timechain,2021-01-05 07:02:16.801489,68f442
02d4277ced66bd29cb8d94fbfb65ed829545b6c2adf0a6d6e66ab26aa03bfc070e,deathBTC,2021-01-05 07:02:17.037753,68f442
032de5c0f28f9d7d10c0c0b5ec92e83f9bf40def2bf40181c0f4330c57e58a8605,IRATEMONKEY-v0.9.2-177-g19afe15,2021-01-05 07:02:17.507103,032de5
03f3de440b9b3e4cc6ddf174863d5182ad2cca61594f402fe203b86babe5f121e8,830c02391c-sphinx,2021-01-05 07:02:17.744766,7986cb
023a5ffb6a59af08b0d34bc25ed0328a4992789cb0728799eef045ce9f3ffcde6d,cryptocullc,2021-01-05 07:02:18.687531,68f442
039b221c61da34223a908845bb0adbca3cb2f412ad86c2d5ca66007de5c82cbdb2,FWB-Podcast,2021-01-05 07:02:18.923471,3399ff
0397de3e0e1b397827e213fca053bfa97ca3af2c5d5a4c1fb8548110df37678b60,11aef215dd-sphinx,2021-01-05 07:02:19.393227,7986cb
039a64895e50e2fb4381c908308fe155355ea3332faff5589c8946e1b92f9da7f4,PEEVEDDEITY--11-21-2102-g160f9b0,2021-01-06 06:58:01.413002,039a64
0328e09c4ed5c56fc80699b10eb47b260cb060e37716bc58fd93ab00d3e39fa60d,LightningWatchdog,2021-01-06 06:58:01.64484,68f442
0208292bfaa85ecfbcb2ff4882874e6242294c5986dd0af50b2fd3d34d4e61c3f7,Realm_of_Chaos,2021-01-06 06:58:01.873205,3399ff
026d4a5a0cfa2cf1f6bbf59ea53701e7f8e0a4dfaedefc56760f1d2e86b5d5d615,Particlezap,2021-01-06 06:58:02.103315,68f442
02a433069dec99fc47ac55ea81905ed58c34e3f8f587e24f97e13a52e8cf881bfc,c452ab32e7-sphinx,2021-01-06 06:58:02.330935,7986cb
03c6862ad91aedf36415b93737b7a9cea5595923c4d52d3efeed1afaf836ad47fc,03c6862ad91aedf36415,2021-01-06 06:58:03.014283,3399ff
02ee701cdc128efc0d19b5a8ed152de2e1cf00d1cc4402f9a441f13f8fa3c5f111,mynodebtc.com [myNode],2021-01-06 06:58:03.486824,68f442
03793140535726ba6c95782e15c7fb3a5c25c258063e6f062440479cb1c10285c2,ros1ddnsnet,2021-01-06 06:58:03.718267,68f442
02d7c035eb4f87a40e5a2b1a14557e7e8c4636eef6dcf036e99b886a567a96ba80,SPQR,2021-01-06 06:58:04.175713,68f442
035252274fd9f5066409eff83f8e1f026153dd18bec979674edb83dfbf4a045c36,1169a15477-sphinx,2021-01-06 06:58:04.631668,7986cb
03976084f4a573b06da664fb2c951afe4555af1eaf18458093ecbdc64867ddc47c,BullyLNDnode,2021-01-06 06:58:05.087944,68f442
0328bb126cf73088289a4472b846317ad10a04c2e94e5437886a7367d0571b76c4,ArculusNode,2021-01-06 06:58:05.544389,ffff00
020d89459dc1ced06b790619e8688c0b671b12b244d2d5167d0366c5c2e634d611,PINGAS,2021-01-06 06:58:06.226754,00fc32
036aa34bccafe7ba8cf6f8a1340263021a2699a782852022248bb9a14b2562a026,LNfox,2021-01-06 06:58:06.680512,fc4e23
03487c994b4691a58e97da12efeee03be1a6515a90f6155544b40ece9b3bfa9fe6,03487c994b4691a58e97,2021-01-06 06:58:06.910063,3399ff
031cad9dce02864079c35c6f2b797337e864d7b818ac6e5f7ff52ba4a3cccc4ec3,pay.p2sh.co,2021-01-06 06:58:07.366523,031cad
024f7a4d154886c3d161c8e50f5a624e11a85d4cca2e810285ab52f3efba263009,Bitlinq.space,2021-01-06 06:58:07.821545,024f7a
0299f082f6ae5c71c3b41ed9a64b9c2335f0f0c3b45a0d807d5799e70999cc3157,0299f082f6ae5c71c3b4,2021-01-06 06:58:08.278817,3399ff
02f4b925a0f5d39025e1377e86889f42288b4d8df56ba0094afad7a801a86c9a71,RockTheNode,2021-01-06 06:58:08.737026,68f442
02b6a8554ab090eb412bc577e250ffeb8fd9d449761cb74a69f157995d789c45de,02b6a8554ab090eb412b,2021-01-06 06:58:09.210105,3399ff
028f48d16c9745fead9b87c5f1670a7ceca19014cd9bd037dc4be2906a1d4a238d,rompiballo,2021-01-06 06:58:09.668651,ff22cc
032de5c0f28f9d7d10c0c0b5ec92e83f9bf40def2bf40181c0f4330c57e58a8605,IRATEMONKEY-v0.9.2-183-g0c90722,2021-01-06 06:58:10.351917,032de5
03513f274eede1ef916c20d2d373ebcf6330cb894b662cc2855c89a5d281a1850e,Ich.sunt.leones.milano,2021-01-06 06:58:10.579399,68f442
027052263d4e7a107d0d1e1334586de8b51da0d46d476cd5379ec1df77fbc9ab28,b2093dc618-sphinx,2021-01-06 06:58:10.809497,7986cb
037e55e33757d2484855f3803b464fbd40dffc6562daa9766bdbed14dd73b18fca,c36f9b4af9-sphinx,2021-01-06 06:58:11.265887,7986cb
02df939275d8c25693316172f2921fa9e5f1252bf9c3ab1b236421b6019b82951a,lbitcoin,2021-01-06 06:58:11.720819,68f442
02dee0e7ed313191ef88f65f7d45609edab25f1db45ef4b48bccbcc54de2e1158b,02dee0e7ed313191ef88,2021-01-06 06:58:12.40374,3399ff
038afc81bc561dde9b9eaa0ec13eb73c6994339bc862c398de08f30abfbd909e29,038afc81bc561dde9b9e,2021-01-06 06:58:12.857522,3399ff
035b5fe1f0fe56fd708c8ab4bc9e26b9b37c39adb180f2d88587dcaf251a99e205,70910a6907-sphinx,2021-01-06 06:58:13.547328,7986cb
0206928f0d3fdd863be9e725b7cea452bea4549feeb85b5423d9d2e849bb2e1930,0206928f0d3fdd863be9,2021-01-06 06:58:14.002028,3399ff
03b2dc2d57bbcc8262200c78c2f09d307ce13f2c0af1d0a76c0d5ba8f5cc4c2ac2,a20cca4951-sphinx,2021-01-06 06:58:14.456155,7986cb
023777eaf23b76c7712000b2a77bb6e43fe72d3af360d2d60cf490ce8bcae1b4ae,023777eaf23b76c77120,2021-01-06 06:58:15.140656,3399ff
02c10e0f0bf860bd5f5ec6c926009c0f0a93b8efff48f065f1217caaa8134dea26,02c10e0f0bf860bd5f5e,2021-01-06 06:58:15.607444,3399ff
025d28dc4c4f5ce4194c31c3109129cd741fafc1ff2f6ea53f97de2f58877b2295,Start9 HQ,2021-01-07 08:38:56.400239,ff4961
02ad5a7b4b66f2bd6fb37aaacad495cfd31ab67168725bc801b7e2ba1abe2cd8a4,02ad5a7b4b66f2bd6fb3,2021-01-07 08:38:56.924623,3399ff
033fe34c2ea10a0427a9f90a435bc04984fbcc0fffbec8d76305f2e7b1d25d4d57,taftblitz,2021-01-07 08:38:57.43132,68f442
03bf0b8fd3045747da407541cedd1ac17ca99101e26c18b11d0172c4a159abcc3c,03bf0b8fd3045747da40,2021-01-07 08:38:57.935529,3399ff
026d4a5a0cfa2cf1f6bbf59ea53701e7f8e0a4dfaedefc56760f1d2e86b5d5d615,LichtenHauser,2021-01-07 08:38:58.44166,68f442
02562a8b25df3a63c2acd406e20c54595e6d95bd799427c0552b9aa2832fbdcbfc,Germane,2021-01-07 08:38:58.696598,68f442
020dae755dc76f9760e2efebf43a1dc12549954ab76ceb490d73b1fc181a4245c2,Telsmith,2021-01-07 08:38:59.455469,311b92
0208526d5c30ba296772d0598742774ca6532a5d17e968e458bc56b0df82e816ef,0208526d5c30ba296772,2021-01-07 08:39:00.212543,3399ff
02ccc38f963ad547bd6e9b2476f00f86443bd22889a590df6f64a0eefbf10f1f7f,LightFlash,2021-01-07 08:39:00.976389,68f442
02682b2c58f00f1b161ad82a4917f2eb070bfc44ebe64d98a1f2419847777797ca,d31a10acd9-sphinx,2021-01-07 08:39:01.479628,7986cb
027aacfeeaa24fa5580324ae3803577f47a8dd8f43344dfc306991fae6e399bdab,027aacfeeaa24fa55803,2021-01-07 08:39:01.985573,3399ff
021edf7e8b7fa11084e4bf425deae437f993a120995e29d079d96274fd3500dfea,98936c3699-sphinx,2021-01-07 08:39:02.491466,7986cb
02dcf07fcb68e446c5bbedb9ec1c5c8244a301c90a49c1103089370eb05cb5c759,0a91edc9e4-sphinx,2021-01-07 08:39:03.248157,7986cb
0297eb7857c9464380b5ddd0cd9336b1ed2b796166083be9a06c14a90c9295262d,STRANGEBEAM,2021-01-07 08:39:03.752325,0297eb
026060497f938446287475a2976b9924adad87dd089b1046d903680a2b14f72275,026060497f9384462874,2021-01-07 08:39:04.256763,3399ff
036eee6ec76462057c799c4ae5a549f1776fe901e8ebfa86787dbf8d2fa17f7da2,f428d8b8db-sphinx,2021-01-07 08:39:04.762422,7986cb
02ec5c61cff2be8207851d909b72c15ec27d16d5aeeecf74b9170cb1f8ee6e0d64,johnsalias,2021-01-07 08:39:05.267924,3399ff
02125668b1197d0da391eec5d664eeb44f238e025ba0c23a9cbbae6f302a8422df,Bitrefill.com,2021-01-07 08:39:05.774692,3399ff
02e9046555a9665145b0dbd7f135744598418df7d61d3660659641886ef1274844,SilentBob Taproot BIP8 (true 1y),2021-01-07 08:39:06.279856,0000ff
03b4da98855d86b7cbe359694f93aef7b1416037d3bff8ea856a5439b33f9d7c7b,jthblnde,2021-01-07 08:39:06.532244,68f442
03ab5de6f207c7203828999d7f69c34a62d7dcd82c768e07debf42d623232e7c00,BeachBum_NL,2021-01-07 08:39:07.039577,68f442
03004d2788a341e199e19944b7945dfedb44506473a20f6a2648a9b27b7e933123,03004d2788a341e199e1,2021-01-07 08:39:07.543149,3399ff
032de5c0f28f9d7d10c0c0b5ec92e83f9bf40def2bf40181c0f4330c57e58a8605,IRATEMONKEY-v0.9.2-201-ga1d33c3,2021-01-07 08:39:08.047331,032de5
03a36582137d59affb220c99ac3c4922bb5ee00b80d317c4e8510677990214cf66,03a36582137d59affb22,2021-01-07 08:39:08.299226,3399ff
02bdccc970221579de9e220f8ed89fef4caa3c917fa258bee288d4dcd367739235,02bdccc970221579de9e,2021-01-07 08:39:08.804069,3399ff
