date,block_number,block_ts,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y
2011-08-31,143408,2011-08-31T23:44:43,717044998999999,5503986491771,85290942459977,47128461513525,155397385906651,91384255935685,112013561645464,62091342046926,52934528000000,105300535000000,0,0,0,902779,9219,57201,174893,476755,107400,33543,13763,9136,20869,0,0,0,543626,8331,32270,88181,243137,96109,32032,13568,9135,20863,0,0,0
2011-09-01,143537,2011-09-01T23:57:59,717689998999999,7217157582337,78154967341243,51938490149712,152795601643178,94590765591139,112363576645464,62013357046926,53205548000000,105410535000000,0,0,0,905965,8731,51944,179704,475364,112574,33775,13797,9185,20891,0,0,0,546239,7827,33062,87704,241397,100341,32242,13597,9184,20885,0,0,0
2011-09-02,143693,2011-09-02T23:50:26,718469998999999,6475786236776,79741195083447,51434669167764,151720269140067,95050273679555,113288811569252,61867475123138,53400984000000,105490535000000,0,0,0,909237,8334,48724,178969,478464,116906,33819,13899,9215,20907,0,0,0,549240,7505,33624,88153,240196,103677,32287,13683,9214,20901,0,0,0
2011-09-03,143838,2011-09-03T23:51:27,719194998999999,4864867442517,14607233198961,116869155562620,151921979880941,96532941222570,113564224569252,61598078123138,53700984000000,105535535000000,0,0,0,912666,7882,44889,178999,480838,121929,34045,13893,9275,20916,0,0,0,552056,7008,33761,88896,238390,107652,32491,13674,9274,20910,0,0,0
2011-09-04,143972,2011-09-04T23:59:02,719864998999999,7347401023206,12750728308994,112133452121049,153793534479956,99340478889318,113608590054338,61234295123138,54095984000000,105560535000000,0,0,0,988008,80094,40382,179000,483128,127049,34246,13834,9354,20921,0,0,0,555272,7490,34027,88794,236759,111639,32679,13616,9353,20915,0,0,0
2011-09-05,144128,2011-09-05T23:47:59,720644998999999,8325836540356,14419400003054,107223848574879,156113967905911,99502563850181,113338672002480,61834191123138,54280984000000,105605535000000,0,0,0,992688,10541,110218,175716,485269,131888,34887,13848,9391,20930,0,0,0,557662,7919,33951,88210,234745,115592,33302,13629,9390,20924,0,0,0
2011-09-06,144279,2011-09-06T23:48:15,721399998999999,7699629890700,17065229707198,106650373110868,137132375858104,117774664287511,113567446022480,61343261123138,54411484000000,105755535000000,0,0,0,994987,9150,111717,171236,484218,139117,35358,13827,9404,20960,0,0,0,559703,8147,33655,87488,230998,121709,33741,13608,9403,20954,0,0,0
2011-09-07,144415,2011-09-07T23:54:58,722079998999999,12444937615190,14590155106965,105664423099043,133312245741541,120376948194490,113720135119632,61614235123138,54491384000000,105865535000000,0,0,0,998190,8818,111617,170085,483481,143591,36353,13845,9418,20982,0,0,0,562644,8167,33439,86997,230357,124978,34687,13626,9417,20976,0,0,0
2011-09-08,144544,2011-09-08T23:58:00,722724998999999,7338997329837,22205511949307,105101238119023,125496927470452,126854689874701,113590100133541,61615615123138,54551384000000,105970535000000,0,0,0,1001306,8704,111970,169307,481861,148210,36949,13872,9430,21003,0,0,0,565401,7963,33992,87033,228687,128398,35249,13653,9429,20997,0,0,0
2011-09-09,144698,2011-09-09T23:53:40,723494998999999,10547710310774,23558629232682,104841158073576,122966358619842,127447548506446,111675246133541,61706428123138,54621385000000,106130535000000,0,0,0,1000743,9641,111891,167846,476919,152799,37254,13915,9443,21035,0,0,0,564418,8699,34023,86119,223937,131980,35493,13697,9441,21029,0,0,0
2011-09-10,144831,2011-09-10T23:41:19,724159998999999,5726916968156,28544063189703,104586700755475,121835200503574,129259098315413,111547776144540,60888717123138,55480991000000,106290535000000,0,0,0,1002845,8471,113552,165051,473951,159490,37880,13919,9464,21067,0,0,0,566893,7926,35769,85882,220435,136619,36040,13699,9462,21061,0,0,0
2011-09-11,144956,2011-09-11T23:38:30,724784998999999,76060243928376,23286288434126,38943196734394,113643697370202,138293869265223,111655379144540,60894798123138,55521991000000,106485535000000,0,0,0,1004294,7661,41640,231687,474248,166147,38395,13937,9473,21106,0,0,0,568061,7008,35893,84525,218640,141237,36471,13716,9471,21100,0,0,0
2011-09-12,145089,2011-09-12T23:58:04,725449998999999,7891368336287,93116664780568,36415619353620,113991600889268,139400892372578,111614503144540,60881624123138,55527191000000,106610535000000,0,0,0,1006047,8460,38297,232565,470707,172519,38931,13962,9475,21131,0,0,0,569101,7419,34495,84323,216092,145487,36948,13739,9473,21125,0,0,0
2011-09-13,145231,2011-09-13T23:51:20,726159998999999,12135088830311,94365643064279,34700551657314,110955401467143,139299675146445,110787680711369,61467030123138,55653393000000,106795535000000,0,0,0,1008860,7381,38478,231919,467709,179316,39419,13977,9493,21168,0,0,0,571575,6750,34557,84333,214944,149191,37393,13754,9491,21162,0,0,0
2011-09-14,145377,2011-09-14T23:18:26,726889998999999,8000332088140,92610506488365,43023215196511,108254456586287,140751325801908,110206773715650,61214461123138,55928393000000,106900535000000,0,0,0,1011950,7926,37340,230301,464652,187426,39619,13992,9505,21189,0,0,0,574120,7073,33427,85713,211302,154602,37548,13769,9503,21183,0,0,0
2011-09-15,145533,2011-09-15T23:57:29,727669998999999,7624615521700,91508004696877,44949102159949,107626719550003,141547080184106,110059556764226,61245992123138,56023393000000,107085535000000,0,0,0,1014297,7866,36701,226411,464497,193941,40125,14010,9520,21226,0,0,0,576024,6822,32713,85485,209695,158781,38003,13787,9518,21220,0,0,0
2011-09-16,145652,2011-09-16T23:54:27,728264998999999,8296965758243,91807080791194,41087588645808,108524513286366,143921740631024,110023778764226,60654403123138,56663393000000,107285535000000,0,0,0,1016560,7249,35599,223057,466213,199102,40529,14018,9526,21267,0,0,0,577986,6595,31472,87293,207387,162287,38373,13794,9524,21261,0,0,0
2011-09-17,145786,2011-09-17T23:59:04,728934998999999,7663872187075,92358403945578,41493960555090,107810998414364,142936845010528,111920787764226,60571103123138,56803493000000,107375535000000,0,0,0,1018850,6421,34747,218475,470054,203409,40877,14027,9555,21285,0,0,0,579769,5603,30525,87865,207028,165425,38688,13803,9553,21279,0,0,0
2011-09-18,145944,2011-09-18T23:57:49,729724998999999,8402377968094,21788046971085,111573571762562,105304032849919,145863072560975,111767019764226,60602949123138,56788393000000,107635535000000,0,0,0,1023017,8082,33918,213003,473893,207812,41371,14047,9554,21337,0,0,0,583469,7309,29547,88310,206569,167871,39156,13824,9552,21331,0,0,0
2011-09-19,146071,2011-09-19T23:50:12,730359998999999,7270746867903,21576330895866,113107918158701,99836847581849,151514291608316,111625719764226,60729216123138,56823393000000,107875535000000,0,0,0,1024860,7917,33025,205542,475395,216102,41846,14097,9551,21385,0,0,0,584917,6979,28936,88066,203505,173033,39596,13874,9549,21379,0,0,0
2011-09-20,146211,2011-09-20T23:58:16,731059998999999,9593548160587,16585615010532,116649398489145,97067304961244,153869589491127,111521467764226,60994147123138,56778393000000,108000535000000,0,0,0,1029712,13421,32801,198071,476882,221045,42356,14186,9540,21410,0,0,0,584986,8033,28468,86685,200889,175949,40058,13962,9538,21404,0,0,0
2011-09-21,146357,2011-09-21T23:59:20,731789998999999,11212785600080,14201681707597,116790625373562,97404672717842,154783225713554,111279749764226,61173330123138,56743393000000,108200535000000,0,0,0,1029380,8439,37248,192023,477131,226587,42722,14247,9533,21450,0,0,0,585558,7821,28460,85809,199123,178942,40406,14022,9531,21444,0,0,0
2011-09-22,146505,2011-09-22T23:37:35,732529998999999,7031773612824,18097471628822,111890933299923,101511480871391,156442834699675,110473492987611,61643083899753,57063393000000,108375535000000,0,0,0,1035370,10562,37564,186270,480580,231971,43110,14300,9528,21485,0,0,0,587683,6385,29142,85887,198179,182254,40756,14075,9526,21479,0,0,0
2011-09-23,146638,2011-09-23T23:57:08,733194998999999,8342712326673,17747336218732,110639260000650,97917777192051,160922389325953,110441562036187,61745033899753,56938393000000,108500535000000,0,0,0,1044713,13286,41278,182097,475041,244100,43549,14349,9503,21510,0,0,0,590710,6651,29334,85612,196742,186086,41156,14124,9501,21504,0,0,0
2011-09-24,146767,2011-09-24T23:53:36,733839998999999,5392492424139,20683257705557,110532073879708,94040279291461,165464028753194,110316843046187,61842095899753,56898393000000,108670535000000,0,0,0,1052752,12487,47649,177103,464018,262089,43973,14394,9495,21544,0,0,0,592223,5723,29814,84634,196384,188919,41550,14168,9493,21538,0,0,0
2011-09-25,146904,2011-09-25T23:47:19,734524998999999,8684915033595,19532119415272,110756720162286,93780541890906,163795990552000,110027691046187,62233092899753,56778393000000,108935535000000,0,0,0,1061782,13004,52818,172721,464557,268845,44337,14434,9469,21597,0,0,0,594535,5916,28962,85074,195408,192019,41891,14207,9467,21591,0,0,0
2011-09-26,147038,2011-09-26T23:55:08,735194998999999,6863864002756,21581880649125,110241740299880,93474659138981,164869494963317,109346419046187,62867912899753,56743493000000,109205535000000,0,0,0,1069337,11380,58415,171335,462583,275303,44733,14494,9443,21651,0,0,0,596751,5769,28348,85437,193540,196044,42262,14265,9441,21645,0,0,0
2011-09-27,147171,2011-09-27T23:57:38,735859998999999,7345006756078,21004783428322,110714236359775,91527188945177,166998342554707,106927542056187,65448870899753,56573493000000,109320535000000,0,0,0,1076374,11374,57366,175945,460044,280810,45180,14572,9409,21674,0,0,0,598705,5932,26945,85527,192501,199706,42677,14342,9407,21668,0,0,0
2011-09-28,147318,2011-09-28T23:57:25,736594998999999,6491730583933,17046658740548,115620469704167,91073722401815,167947632193596,105985234476187,65775522899753,57108493000000,109545535000000,0,0,0,1080088,7731,61251,175772,456618,287269,45683,14648,9397,21719,0,0,0,601970,7036,26013,85481,191770,203017,43128,14417,9395,21713,0,0,0
2011-09-29,147443,2011-09-29T23:54:00,737219998999999,5629091817811,16983154357892,116123257361100,91331471911108,168570276176148,105762793476187,66000875899753,57068543000000,109750535000000,0,0,0,1082971,6633,58377,178783,454081,293321,45944,14682,9390,21760,0,0,0,604247,5745,26615,85049,192282,205605,43359,14450,9388,21754,0,0,0
2011-09-30,147565,2011-09-30T23:38:49,737829998999999,5822637554912,16530739387368,115889482772713,91857183168350,168722583840716,106050027376187,66152511899753,56999298000000,109805535000000,0,0,0,1085280,6549,52167,183964,448960,301451,46315,14731,9372,21771,0,0,0,606275,5972,26180,84344,191503,208951,43691,14499,9370,21765,0,0,0
2011-10-01,147708,2011-10-01T23:49:41,738544998999999,7458781113523,15715902030852,115886521714995,91914106847213,168216990968900,106087605424763,66390257899753,56854298000000,110020535000000,0,0,0,1087310,6582,46154,189249,443774,308950,46649,14795,9343,21814,0,0,0,607815,5833,26305,83639,191182,211156,43989,14562,9341,21808,0,0,0
2011-10-02,147829,2011-10-02T23:47:36,739149998999999,5442583974155,15644747525278,118403860526777,90576144022380,169577429626893,105732734424763,66782665899753,56764298000000,110225535000000,0,0,0,1089721,6066,39904,123339,504709,322719,46975,14829,9325,21855,0,0,0,609872,5424,26417,83161,191268,213548,44286,14596,9323,21849,0,0,0
2011-10-03,147974,2011-10-03T23:24:13,739874998999999,6425623945377,14798885447139,118357912487820,89813557511121,170712959284026,105737404424763,66943822899753,56654298000000,110430535000000,0,0,0,1092607,7058,34566,125383,502183,330020,47326,14872,9303,21896,0,0,0,612309,6377,26030,82085,190406,216980,44602,14638,9301,21890,0,0,0
2011-10-04,148086,2011-10-04T23:57:39,740434998999999,7992188504217,12957510993334,118483601615264,89805731279835,171156831078486,105809134629110,66960167899753,56599276000000,110670557000000,0,0,0,1094115,6613,30069,128578,497552,337034,48157,14887,9281,21944,0,0,0,613194,5516,26305,80767,189628,220037,45071,14653,9279,21938,0,0,0
2011-10-05,148231,2011-10-05T23:57:28,741159998999999,6840916160274,14194423468781,115510349477889,92411224539385,171722838024079,105998196429838,67133826899753,56397667000000,110950557000000,0,0,0,1096797,7024,29168,128150,490780,346707,48794,14932,9242,22000,0,0,0,615327,6228,25052,80218,189130,223267,45500,14698,9240,21994,0,0,0
2011-10-06,148359,2011-10-06T23:29:54,741799998999999,10641950157267,14156670700377,113359215713209,91644807658595,172293160394527,105860944476271,67440024899753,55337668000000,111065557000000,0,0,0,1098686,6861,29352,126522,481368,359216,49184,14939,9221,22023,0,0,0,616649,6046,25302,78408,188076,227030,45846,14705,9219,22017,0,0,0
2011-10-07,148497,2011-10-07T23:57:49,742489998999999,10602420900011,16003535614737,112004063626241,91327929459146,172440591023841,106049303476270,67482929899753,55493668000000,111085557000000,0,0,0,1101333,7225,29503,124435,476007,368400,49533,14952,9251,22027,0,0,0,618920,6437,25212,76533,188547,230034,46169,14718,9249,22021,0,0,0
2011-10-08,148616,2011-10-08T23:59:28,743084998999999,7200367554927,18996135049935,112333479087921,91417512322400,172649504007444,106156575077619,67567101899753,55504202000000,111255122000000,5000000000,0,0,1103813,6674,30301,123293,471277,376022,49962,14969,9270,22044,1,0,0,620836,5833,25963,75187,188078,233182,46551,14735,9268,22038,1,0,0
2011-10-09,148743,2011-10-09T23:48:12,743719998999999,7782939165893,19338208847318,41581945253386,161460833388839,172159789347191,107088623097619,67573335899753,55444202000000,111285122000000,5000000000,0,0,1105899,6362,30733,122523,464553,385070,50364,14985,9258,22050,1,0,0,622607,5796,26227,74364,187391,235863,46914,14751,9256,22044,1,0,0
2011-10-10,148866,2011-10-10T23:34:28,744334998999999,7228534654873,20302287022092,38960078938466,163479089435301,172633981659765,106245337389749,68595865899753,55389702000000,111495122000000,5000000000,0,0,1108693,6774,30109,121614,460251,392662,50906,15040,9244,22092,1,0,0,624932,6025,25746,73663,187402,238546,47416,14805,9242,22086,1,0,0
2011-10-11,148959,2011-10-11T23:54:28,744799998999999,8846739950438,20269700267325,33219241509725,167828285485288,172548483497721,106207256389749,68819467899753,55360702000000,111695122000000,5000000000,0,0,1110190,7007,30484,120930,454318,399492,51511,15076,9239,22132,1,0,0,626024,6264,26457,72545,186309,240282,47963,14840,9237,22126,1,0,0
2011-10-12,149079,2011-10-12T23:49:16,745399998999999,9309189234464,20768029458710,32160636407400,168675924501721,171544609222825,106579975275126,69045810899753,55410402000000,111900422000000,5000000000,0,0,1112231,7006,30296,120237,448294,407722,52168,15086,9245,22176,1,0,0,627575,6250,26349,71817,185574,242760,48563,14848,9243,22170,1,0,0
2011-10-13,149176,2011-10-13T23:55:03,745884998999999,8365856041917,20113304665613,33467514832935,168641565734750,171613543706215,106951430118816,69210959899753,55420402000000,112095422000000,5000000000,0,0,1113944,5909,30619,119718,441328,417030,52761,15116,9247,22215,1,0,0,628770,5176,26710,71386,185004,245049,49113,14877,9245,22209,1,0,0
2011-10-14,149315,2011-10-14T23:55:12,746579998999999,8255736212768,18208420435141,36038601746756,168386945166855,171651431957544,107131495581182,69201543899753,55335402000000,112300422000000,70000000000,0,0,1115479,6889,28307,120104,436078,423985,53483,15133,9230,22256,14,0,0,629907,6199,24440,71638,184504,246975,49765,14894,9228,22250,14,0,0
2011-10-15,149449,2011-10-15T23:49:53,747249998999999,9123843847261,17411615858207,36281814890414,168195878291360,171743894617888,107420043595116,69222083899753,55260402000000,112215422000000,375000000000,0,0,1118107,6839,28570,120532,430299,430935,54256,15147,9215,22239,75,0,0,632146,6070,24802,72037,183499,248843,50466,14908,9213,22233,75,0,0
2011-10-16,149568,2011-10-16T23:51:57,747844998999999,7025803524402,19890578128490,36237649983914,168167140387124,171615434865343,107737887210973,69404680899753,55050402000000,111880422000000,835000000000,0,0,1119854,6186,28947,119600,424810,438576,55026,15197,9173,22172,167,0,0,633610,5562,24973,71281,183189,250966,51180,14955,9171,22166,167,0,0
2011-10-17,149686,2011-10-17T23:33:43,748434998999999,14904823036682,17143869736126,34438079930088,167322764514692,171149017876743,106077797005915,69557822899753,54870402000000,111667522000000,1302900000000,0,0,1121179,7539,27772,118203,417863,447498,55489,15287,9138,22127,263,0,0,634735,6972,23937,70077,181817,253798,51571,15043,9136,22121,263,0,0
2011-10-18,149806,2011-10-18T23:21:45,749034998999999,11927362657149,21064569556295,34339582694554,166769300834601,171068215197942,105978928159705,70158545899753,54693072000000,111167522000000,1867900000000,0,0,1123428,6883,28522,112876,417349,454886,56049,15357,9103,22027,376,0,0,636590,6177,24832,69249,181183,256435,52106,15110,9101,22021,376,0,0
2011-10-19,149939,2011-10-19T23:52:43,749699998999999,13449584489136,21187576065409,29407784600817,171627490211824,160713720679457,115171118053603,70319230899753,54498072000000,110906422000000,2419000000000,0,0,1125537,6814,28074,112241,411446,463406,56643,15388,9064,21975,486,0,0,638172,6026,24430,68513,180681,259212,52652,15141,9062,21969,486,0,0
2011-10-20,150054,2011-10-20T23:41:52,750274998999999,11262532479817,23285663245906,29662923435545,169699781677633,162626837244213,115209767017132,70582328899753,54234743000000,110693922000000,3016500000000,0,0,1128033,6315,28885,107915,407366,473269,57300,15413,9033,21935,602,0,0,640233,5644,25167,67641,179569,262246,53238,15167,9030,21929,602,0,0
2011-10-21,150175,2011-10-21T23:50:50,750879998999999,10326788450883,23874297043836,30111783129285,169167752078012,163328674825196,115317872573034,70717665899753,53889743000000,110653922000000,3491500000000,0,0,1131204,6569,28657,102257,406856,481834,57980,15463,8964,21928,696,0,0,642822,5734,24955,67948,178596,264947,53846,15217,8961,21922,696,0,0
2011-10-22,150273,2011-10-22T23:14:59,751369998999999,13234624270556,22210684915779,30147691558662,167576323276911,163856577466414,115730124611924,70658807899753,53599743000000,110408922000000,3946500000000,0,0,1133345,6877,28381,96188,406742,489346,58746,15493,8906,21879,787,0,0,644714,6273,24636,67836,177801,266804,54558,15243,8903,21873,787,0,0
